customer_id,recency,frequency,monetary,R,F,M,rfm_score,segment
CUST_31591,1,2,96.0,5,5,3,13,Champion
CUST_31592,123,1,8.82,4,4,1,9,Champion
CUST_31593,57,1,79.18,5,4,3,12,Champion
CUST_31594,146,1,348.0,3,4,5,12,Loyal Customer
CUST_31595,226,1,64.87,2,4,2,8,At Risk
CUST_31596,321,1,262.0,1,4,5,10,At Risk
CUST_31597,131,3,316.1,3,5,5,13,Loyal Customer
CUST_31598,168,1,100.54,3,4,3,10,Loyal Customer
CUST_31599,124,2,150.0,4,5,4,13,Champion
CUST_31600,326,1,136.0,1,4,4,9,At Risk
CUST_31601,126,1,75.08,4,4,3,11,Champion
CUST_31602,75,1,74.0,5,4,2,11,Champion
CUST_31603,199,1,188.32,2,4,5,11,At Risk
CUST_31604,259,1,165.21,1,4,4,9,At Risk
CUST_31605,141,1,79.34,3,4,3,10,Loyal Customer
CUST_31606,132,1,108.0,3,4,4,11,Loyal Customer
CUST_31607,320,2,267.96,1,5,5,11,At Risk
CUST_31608,102,1,87.98,4,4,3,11,Champion
CUST_31609,103,2,196.0,4,5,5,14,Champion
CUST_31610,297,2,50.4,1,5,1,7,At Risk
CUST_31611,314,1,68.52,1,4,2,7,At Risk
CUST_31612,146,3,289.0,3,5,5,13,Loyal Customer
CUST_31613,153,2,172.82999999999998,3,5,5,13,Loyal Customer
CUST_31614,138,3,629.5799999999999,3,5,5,13,Loyal Customer
CUST_31615,59,1,81.0,5,4,3,12,Champion
CUST_31616,173,1,123.83,3,4,4,11,Loyal Customer
CUST_31617,19,1,196.11,5,4,5,14,Champion
CUST_31618,321,1,136.0,1,4,4,9,At Risk
CUST_31619,138,3,502.0,3,5,5,13,Loyal Customer
CUST_31620,233,1,68.0,2,4,2,8,At Risk
CUST_31621,257,2,182.76,2,5,5,12,At Risk
CUST_31622,101,1,63.45,4,4,2,10,Champion
CUST_31623,120,1,58.0,4,4,1,9,Champion
CUST_31624,75,1,81.78,5,4,3,12,Champion
CUST_31625,104,1,74.0,4,4,2,10,Champion
CUST_31626,96,1,128.0,4,4,4,12,Champion
CUST_31627,252,1,75.14,2,4,3,9,At Risk
CUST_31628,250,1,171.0,2,4,5,11,At Risk
CUST_31629,267,1,28.0,1,4,1,6,At Risk
CUST_31630,247,1,74.97,2,4,3,9,At Risk
CUST_31631,213,1,150.0,2,4,4,10,At Risk
CUST_31632,47,7,767.4,5,5,5,15,Champion
CUST_31633,173,1,57.68,3,4,1,8,Loyal Customer
CUST_31634,125,3,241.38,4,5,5,14,Champion
CUST_31635,107,1,76.86,4,4,3,11,Champion
CUST_31636,47,1,79.6,5,4,3,12,Champion
CUST_31637,249,1,30.63,2,4,1,7,At Risk
CUST_31638,195,1,68.0,2,4,2,8,At Risk
CUST_31639,47,1,156.0,5,4,4,13,Champion
CUST_31640,112,1,62.06,4,4,2,10,Champion
CUST_31641,137,2,444.2,3,5,5,13,Loyal Customer
CUST_31642,215,2,134.88,2,5,4,11,At Risk
CUST_31643,203,1,382.8,2,4,5,11,At Risk
CUST_31644,118,1,79.74,4,4,3,11,Champion
CUST_31645,47,2,462.3,5,5,5,15,Champion
CUST_31646,47,1,231.15,5,4,5,14,Champion
CUST_31647,320,1,196.11,1,4,5,10,At Risk
CUST_31648,103,1,78.44,4,4,3,11,Champion
CUST_31649,75,1,81.22,5,4,3,12,Champion
CUST_31650,125,1,55.85,4,4,1,9,Champion
CUST_31651,103,1,71.26,4,4,2,10,Champion
CUST_31652,108,1,74.0,4,4,2,10,Champion
CUST_31653,123,1,23.4,4,4,1,9,Champion
CUST_31654,171,1,126.32,3,4,4,11,Loyal Customer
CUST_31655,69,1,30.09,5,4,1,10,Champion
CUST_31656,123,2,58.0,4,5,1,10,Champion
CUST_31657,47,4,505.75,5,5,5,15,Champion
CUST_31658,32,1,79.0,5,4,3,12,Champion
CUST_31659,75,1,74.0,5,4,2,11,Champion
CUST_31660,244,1,16.01,2,4,1,7,At Risk
CUST_31661,75,1,80.29,5,4,3,12,Champion
CUST_31662,98,1,50.45,4,4,1,9,Champion
CUST_31663,114,1,116.66,4,4,4,12,Champion
CUST_31664,47,1,83.46,5,4,3,12,Champion
CUST_31665,192,1,44.0,2,4,1,7,At Risk
CUST_31666,240,1,73.27,2,4,2,8,At Risk
CUST_31667,136,1,68.05,3,4,2,9,Loyal Customer
CUST_31668,150,1,100.21,3,4,3,10,Loyal Customer
CUST_31669,294,1,154.95,1,4,4,9,At Risk
CUST_31670,314,1,157.58,1,4,4,9,At Risk
CUST_31671,75,2,137.49,5,5,4,14,Champion
CUST_31672,27,1,78.81,5,4,3,12,Champion
CUST_31673,152,1,66.78,3,4,2,9,Loyal Customer
CUST_31674,124,1,75.43,4,4,3,11,Champion
CUST_31675,325,1,75.31,1,4,3,8,At Risk
CUST_31676,154,1,52.0,3,4,1,8,Loyal Customer
CUST_31677,320,1,118.24,1,4,4,9,At Risk
CUST_31678,334,1,67.41,1,4,2,7,At Risk
CUST_31679,55,1,74.42,5,4,3,12,Champion
CUST_31680,334,1,136.0,1,4,4,9,At Risk
CUST_31681,240,1,162.0,2,4,4,10,At Risk
CUST_31682,356,1,68.84,1,4,2,7,At Risk
CUST_31683,125,1,56.23,4,4,1,9,Champion
CUST_31684,272,1,103.9,1,4,4,9,At Risk
CUST_31685,199,1,69.46,2,4,2,8,At Risk
CUST_31686,41,1,74.0,5,4,2,11,Champion
CUST_31687,145,1,68.0,3,4,2,9,Loyal Customer
CUST_31688,75,1,74.0,5,4,2,11,Champion
CUST_31689,75,1,74.0,5,4,2,11,Champion
CUST_31690,47,1,78.0,5,4,3,12,Champion
CUST_31691,1,1,70.6,5,4,2,11,Champion
CUST_31692,199,1,56.81,2,4,1,7,At Risk
CUST_31693,138,3,395.38,3,5,5,13,Loyal Customer
CUST_31694,47,1,78.0,5,4,3,12,Champion
CUST_31695,341,1,88.0,1,4,3,8,At Risk
CUST_31696,334,2,394.0,1,5,5,11,At Risk
CUST_31697,340,1,140.0,1,4,4,9,At Risk
CUST_31698,297,1,21.57,1,4,1,6,At Risk
CUST_31699,315,1,68.0,1,4,2,7,At Risk
CUST_31700,242,1,69.46,2,4,2,8,At Risk
CUST_31701,102,1,30.0,4,4,1,9,Champion
CUST_31702,75,4,458.17,5,5,5,15,Champion
CUST_31703,75,1,81.41,5,4,3,12,Champion
CUST_31704,75,3,241.44,5,5,5,15,Champion
CUST_31705,257,1,147.4,2,4,4,10,At Risk
CUST_31706,47,2,152.0,5,5,4,14,Champion
CUST_31707,47,6,638.0,5,5,5,15,Champion
CUST_31708,187,1,46.55,2,4,1,7,At Risk
CUST_31709,139,1,28.0,3,4,1,8,Loyal Customer
CUST_31710,261,1,85.54,1,4,3,8,At Risk
CUST_31711,47,1,86.2,5,4,3,12,Champion
CUST_31712,126,1,202.24,4,4,5,13,Champion
CUST_31713,173,1,80.87,3,4,3,10,Loyal Customer
CUST_31714,114,1,23.0,4,4,1,9,Champion
CUST_31715,123,1,133.62,4,4,4,12,Champion
CUST_31716,75,1,148.0,5,4,4,13,Champion
CUST_31717,32,1,66.6,5,4,2,11,Champion
CUST_31718,275,1,68.0,1,4,2,7,At Risk
CUST_31719,137,1,51.36,3,4,1,8,Loyal Customer
CUST_31720,146,1,85.4,3,4,3,10,Loyal Customer
CUST_31721,193,1,68.0,2,4,2,8,At Risk
CUST_31722,75,6,879.8,5,5,5,15,Champion
CUST_31723,236,1,34.48,2,4,1,7,At Risk
CUST_31724,47,1,85.61,5,4,3,12,Champion
CUST_31725,289,1,63.0,1,4,2,7,At Risk
CUST_31726,191,1,72.08,2,4,2,8,At Risk
CUST_31727,249,1,73.95,2,4,2,8,At Risk
CUST_31728,257,1,108.76,2,4,4,10,At Risk
CUST_31729,177,4,163.4,3,5,4,12,Loyal Customer
CUST_31730,286,1,63.0,1,4,2,7,At Risk
CUST_31731,157,2,80.25,3,5,3,11,Loyal Customer
CUST_31732,148,1,74.0,3,4,2,9,Loyal Customer
CUST_31733,261,1,73.95,1,4,2,7,At Risk
CUST_31734,138,1,170.64,3,4,5,12,Loyal Customer
CUST_31735,308,1,120.0,1,4,4,9,At Risk
CUST_31736,225,1,28.0,2,4,1,7,At Risk
CUST_31737,270,1,76.45,1,4,3,8,At Risk
CUST_31738,325,1,65.64,1,4,2,7,At Risk
CUST_31739,129,1,60.06,3,4,1,8,Loyal Customer
CUST_31740,149,1,123.81,3,4,4,11,Loyal Customer
CUST_31741,230,1,73.27,2,4,2,8,At Risk
CUST_31742,47,8,750.8,5,5,5,15,Champion
CUST_31743,353,1,78.58,1,4,3,8,At Risk
CUST_31744,40,1,148.0,5,4,4,13,Champion
CUST_31745,223,1,67.42,2,4,2,8,At Risk
CUST_31746,200,1,74.97,2,4,3,9,At Risk
CUST_31747,124,1,8.56,4,4,1,9,Champion
CUST_31748,272,1,198.88,1,4,5,10,At Risk
CUST_31749,107,1,193.82,4,4,5,13,Champion
CUST_31750,126,1,8.56,4,4,1,9,Champion
CUST_31751,312,1,388.08,1,4,5,10,At Risk
CUST_31752,173,1,129.22,3,4,4,11,Loyal Customer
CUST_31753,152,1,79.74,3,4,3,10,Loyal Customer
CUST_31754,244,1,60.34,2,4,1,7,At Risk
CUST_31755,257,1,68.0,2,4,2,8,At Risk
CUST_31756,238,1,69.62,2,4,2,8,At Risk
CUST_31757,269,1,110.74,1,4,4,9,At Risk
CUST_31758,98,1,47.41,4,4,1,9,Champion
CUST_31759,108,1,58.0,4,4,1,9,Champion
CUST_31760,113,1,85.22,4,4,3,11,Champion
CUST_31761,155,1,47.0,3,4,1,8,Loyal Customer
CUST_31762,101,1,256.0,4,4,5,13,Champion
CUST_31763,281,3,115.61,1,5,4,10,At Risk
CUST_31764,123,1,80.0,4,4,3,11,Champion
CUST_31765,190,1,50.76,2,4,1,7,At Risk
CUST_31766,138,1,8.0,3,4,1,8,Loyal Customer
CUST_31767,75,1,159.48,5,4,4,13,Champion
CUST_31768,75,6,1025.96,5,5,5,15,Champion
CUST_31769,153,1,124.0,3,4,4,11,Loyal Customer
CUST_31770,47,1,74.0,5,4,2,11,Champion
CUST_31771,75,1,79.37,5,4,3,12,Champion
CUST_31772,47,2,136.0,5,5,4,14,Champion
CUST_31773,157,1,51.12,3,4,1,8,Loyal Customer
CUST_31774,47,2,162.64,5,5,4,14,Champion
CUST_31775,334,1,212.92,1,4,5,10,At Risk
CUST_31776,258,1,29.03,2,4,1,7,At Risk
CUST_31777,294,1,144.05,1,4,4,9,At Risk
CUST_31778,173,1,110.17,3,4,4,11,Loyal Customer
CUST_31779,175,1,59.36,3,4,1,8,Loyal Customer
CUST_31780,349,1,68.0,1,4,2,7,At Risk
CUST_31781,333,1,136.0,1,4,4,9,At Risk
CUST_31782,132,1,65.52,3,4,2,9,Loyal Customer
CUST_31783,186,1,86.64,2,4,3,9,At Risk
CUST_31784,168,1,63.0,3,4,2,9,Loyal Customer
CUST_31785,18,2,221.98000000000002,5,5,5,15,Champion
CUST_31786,325,1,68.83,1,4,2,7,At Risk
CUST_31787,103,2,148.0,4,5,4,13,Champion
CUST_31788,126,1,57.0,4,4,1,9,Champion
CUST_31789,95,1,195.21,4,4,5,13,Champion
CUST_31790,130,1,8.78,3,4,1,8,Loyal Customer
CUST_31791,214,1,23.0,2,4,1,7,At Risk
CUST_31792,143,1,55.12,3,4,1,8,Loyal Customer
CUST_31793,103,1,80.48,4,4,3,11,Champion
CUST_31794,103,1,128.0,4,4,4,12,Champion
CUST_31795,128,1,17.32,3,4,1,8,Loyal Customer
CUST_31796,125,1,68.32,4,4,2,10,Champion
CUST_31797,257,1,131.94,2,4,4,10,At Risk
CUST_31798,144,1,72.42,3,4,2,9,Loyal Customer
CUST_31799,319,1,30.1,1,4,1,6,At Risk
CUST_31800,247,1,73.95,2,4,2,8,At Risk
CUST_31801,103,1,62.53,4,4,2,10,Champion
CUST_31802,4,1,74.0,5,4,2,11,Champion
CUST_31803,103,1,79.77,4,4,3,11,Champion
CUST_31804,114,1,68.52,4,4,2,10,Champion
CUST_31805,138,1,67.74,3,4,2,9,Loyal Customer
CUST_31806,324,2,252.26,1,5,5,11,At Risk
CUST_31807,300,1,192.92,1,4,5,10,At Risk
CUST_31808,47,3,530.0,5,5,5,15,Champion
CUST_31809,187,1,225.16,2,4,5,11,At Risk
CUST_31810,75,1,74.0,5,4,2,11,Champion
CUST_31811,180,2,143.38,2,5,4,11,At Risk
CUST_31812,225,1,140.4,2,4,4,10,At Risk
CUST_31813,268,1,73.85,1,4,2,7,At Risk
CUST_31814,274,1,74.46,1,4,3,8,At Risk
CUST_31815,275,1,77.94,1,4,3,8,At Risk
CUST_31816,71,1,112.0,5,4,4,13,Champion
CUST_31817,196,1,24.61,2,4,1,7,At Risk
CUST_31818,114,1,122.0,4,4,4,12,Champion
CUST_31819,273,4,286.0,1,5,5,11,At Risk
CUST_31820,22,1,100.05,5,4,3,12,Champion
CUST_31821,47,3,259.22,5,5,5,15,Champion
CUST_31822,187,1,88.2,2,4,3,9,At Risk
CUST_31823,47,1,78.0,5,4,3,12,Champion
CUST_31824,29,1,135.1,5,4,4,13,Champion
CUST_31825,111,12,2001.18,4,5,5,14,Champion
CUST_31826,224,1,107.45,2,4,4,10,At Risk
CUST_31827,297,1,89.6,1,4,3,8,At Risk
CUST_31828,132,2,70.0,3,5,2,10,Loyal Customer
CUST_31829,75,4,473.64,5,5,5,15,Champion
CUST_31830,47,1,78.0,5,4,3,12,Champion
CUST_31831,75,1,81.1,5,4,3,12,Champion
CUST_31832,322,1,68.0,1,4,2,7,At Risk
CUST_31833,265,1,74.97,1,4,3,8,At Risk
CUST_31834,319,1,30.1,1,4,1,6,At Risk
CUST_31835,173,3,271.79,3,5,5,13,Loyal Customer
CUST_31836,47,1,78.0,5,4,3,12,Champion
CUST_31837,167,1,67.16,3,4,2,9,Loyal Customer
CUST_31838,205,1,68.0,2,4,2,8,At Risk
CUST_31839,150,1,194.74,3,4,5,12,Loyal Customer
CUST_31840,67,2,178.2,5,5,5,15,Champion
CUST_31841,130,1,150.22,3,4,4,11,Loyal Customer
CUST_31842,73,2,220.48000000000002,5,5,5,15,Champion
CUST_31843,252,2,175.48000000000002,2,5,5,12,At Risk
CUST_31844,70,1,96.58,5,4,3,12,Champion
CUST_31845,19,6,440.0,5,5,5,15,Champion
CUST_31846,289,1,110.3,1,4,4,9,At Risk
CUST_31847,75,1,148.0,5,4,4,13,Champion
CUST_31848,71,1,75.6,5,4,3,12,Champion
CUST_31849,72,4,374.4,5,5,5,15,Champion
CUST_31850,299,1,94.15,1,4,3,8,At Risk
CUST_31851,187,1,51.74,2,4,1,7,At Risk
CUST_31852,238,1,63.0,2,4,2,8,At Risk
CUST_31853,226,1,157.22,2,4,4,10,At Risk
CUST_31854,103,1,167.2,4,4,4,12,Champion
CUST_31855,74,4,250.0,5,5,5,15,Champion
CUST_31856,184,1,102.0,2,4,3,9,At Risk
CUST_31857,63,1,74.0,5,4,2,11,Champion
CUST_31858,152,1,118.72,3,4,4,11,Loyal Customer
CUST_31859,154,1,194.22,3,4,5,12,Loyal Customer
CUST_31860,75,1,81.78,5,4,3,12,Champion
CUST_31861,47,2,284.06,5,5,5,15,Champion
CUST_31862,28,1,146.0,5,4,4,13,Champion
CUST_31863,219,3,359.90000000000003,2,5,5,12,At Risk
CUST_31864,75,1,149.66,5,4,4,13,Champion
CUST_31865,222,1,72.76,2,4,2,8,At Risk
CUST_31866,51,5,692.0,5,5,5,15,Champion
CUST_31867,185,1,30.24,2,4,1,7,At Risk
CUST_31868,324,1,21.3,1,4,1,6,At Risk
CUST_31869,75,1,74.0,5,4,2,11,Champion
CUST_31870,263,1,72.08,1,4,2,7,At Risk
CUST_31871,196,2,302.4,2,5,5,12,At Risk
CUST_31872,124,2,26.880000000000003,4,5,1,10,Champion
CUST_31873,293,2,147.7,1,5,4,10,At Risk
CUST_31874,141,1,40.66,3,4,1,8,Loyal Customer
CUST_31875,117,1,44.0,4,4,1,9,Champion
CUST_31876,124,2,317.76,4,5,5,14,Champion
CUST_31877,147,1,91.5,3,4,3,10,Loyal Customer
CUST_31878,180,1,85.08,2,4,3,9,At Risk
CUST_31879,58,2,158.36,5,5,4,14,Champion
CUST_31880,180,1,61.46,2,4,2,8,At Risk
CUST_31881,75,1,74.0,5,4,2,11,Champion
CUST_31882,187,1,73.27,2,4,2,8,At Risk
CUST_31883,75,5,444.26,5,5,5,15,Champion
CUST_31884,127,1,145.53,3,4,4,11,Loyal Customer
CUST_31885,137,1,43.0,3,4,1,8,Loyal Customer
CUST_31886,179,2,218.0,2,5,5,12,At Risk
CUST_31887,12,1,69.0,5,4,2,11,Champion
CUST_31888,138,1,124.0,3,4,4,11,Loyal Customer
CUST_31889,89,1,83.58,4,4,3,11,Champion
CUST_31890,173,1,93.94,3,4,3,10,Loyal Customer
CUST_31891,233,1,74.8,2,4,3,9,At Risk
CUST_31892,322,1,147.22,1,4,4,9,At Risk
CUST_31893,207,1,252.0,2,4,5,11,At Risk
CUST_31894,89,1,135.68,4,4,4,12,Champion
CUST_31895,35,1,148.0,5,4,4,13,Champion
CUST_31896,125,1,25.05,4,4,1,9,Champion
CUST_31897,169,1,192.92,3,4,5,12,Loyal Customer
CUST_31898,299,1,39.2,1,4,1,6,At Risk
CUST_31899,192,1,202.92,2,4,5,11,At Risk
CUST_31900,128,1,92.25,3,4,3,10,Loyal Customer
CUST_31901,148,1,58.17,3,4,1,8,Loyal Customer
CUST_31902,317,1,65.18,1,4,2,7,At Risk
CUST_31903,216,1,32.0,2,4,1,7,At Risk
CUST_31904,163,1,63.0,3,4,2,9,Loyal Customer
CUST_31905,321,2,145.52,1,5,4,10,At Risk
CUST_31906,8,1,135.68,5,4,4,13,Champion
CUST_31907,194,1,73.78,2,4,2,8,At Risk
CUST_31908,247,1,30.03,2,4,1,7,At Risk
CUST_31909,157,1,72.2,3,4,2,9,Loyal Customer
CUST_31910,75,1,205.57,5,4,5,14,Champion
CUST_31911,103,2,140.75,4,5,4,13,Champion
CUST_31912,122,1,67.43,4,4,2,10,Champion
CUST_31913,118,2,198.0,4,5,5,14,Champion
CUST_31914,212,3,109.25,2,5,4,11,At Risk
CUST_31915,47,1,85.61,5,4,3,12,Champion
CUST_31916,138,2,186.0,3,5,5,13,Loyal Customer
CUST_31917,182,1,72.93,2,4,2,8,At Risk
CUST_31918,122,1,94.0,4,4,3,11,Champion
CUST_31919,253,1,57.68,2,4,1,7,At Risk
CUST_31920,137,2,118.19999999999999,3,5,4,12,Loyal Customer
CUST_31921,138,1,67.43,3,4,2,9,Loyal Customer
CUST_31922,60,1,80.51,5,4,3,12,Champion
CUST_31923,59,1,296.0,5,4,5,14,Champion
CUST_31924,47,1,85.61,5,4,3,12,Champion
CUST_31925,19,1,74.0,5,4,2,11,Champion
CUST_31926,238,1,28.0,2,4,1,7,At Risk
CUST_31927,207,2,265.49,2,5,5,12,At Risk
CUST_31928,12,1,88.0,5,4,3,12,Champion
CUST_31929,89,1,74.0,4,4,2,10,Champion
CUST_31930,58,1,81.22,5,4,3,12,Champion
CUST_31931,219,1,193.16,2,4,5,11,At Risk
CUST_31932,47,1,74.0,5,4,2,11,Champion
CUST_31933,114,1,83.0,4,4,3,11,Champion
CUST_31934,187,2,161.0,2,5,4,11,At Risk
CUST_31935,129,1,38.16,3,4,1,8,Loyal Customer
CUST_31936,118,1,74.0,4,4,2,10,Champion
CUST_31937,241,1,130.55,2,4,4,10,At Risk
CUST_31938,238,1,74.12,2,4,3,9,At Risk
CUST_31939,332,1,77.36,1,4,3,8,At Risk
CUST_31940,126,1,58.0,4,4,1,9,Champion
CUST_31941,142,1,68.0,3,4,2,9,Loyal Customer
CUST_31942,47,1,78.0,5,4,3,12,Champion
CUST_31943,75,1,79.18,5,4,3,12,Champion
CUST_31944,75,2,148.0,5,5,4,14,Champion
CUST_31945,75,1,179.2,5,4,5,14,Champion
CUST_31946,75,1,74.0,5,4,2,11,Champion
CUST_31947,61,1,72.44,5,4,2,11,Champion
CUST_31948,236,2,218.41,2,5,5,12,At Risk
CUST_31949,270,1,199.75,1,4,5,10,At Risk
CUST_31950,111,1,174.6,4,4,5,13,Champion
CUST_31951,193,1,72.76,2,4,2,8,At Risk
CUST_31952,124,1,204.0,4,4,5,13,Champion
CUST_31953,119,1,256.19,4,4,5,13,Champion
CUST_31954,173,2,289.75,3,5,5,13,Loyal Customer
CUST_31955,75,1,80.11,5,4,3,12,Champion
CUST_31956,126,2,162.79,4,5,4,13,Champion
CUST_31957,6,1,71.53,5,4,2,11,Champion
CUST_31958,347,1,136.0,1,4,4,9,At Risk
CUST_31959,84,2,141.10000000000002,4,5,4,13,Champion
CUST_31960,297,1,103.56,1,4,4,9,At Risk
CUST_31961,257,1,234.08,2,4,5,11,At Risk
CUST_31962,215,1,48.29,2,4,1,7,At Risk
CUST_31963,104,1,86.0,4,4,3,11,Champion
CUST_31964,255,1,147.46,2,4,4,10,At Risk
CUST_31965,246,1,72.08,2,4,2,8,At Risk
CUST_31966,145,1,68.0,3,4,2,9,Loyal Customer
CUST_31967,271,1,179.9,1,4,5,10,At Risk
CUST_31968,116,1,44.0,4,4,1,9,Champion
CUST_31969,293,1,68.0,1,4,2,7,At Risk
CUST_31970,220,1,23.0,2,4,1,7,At Risk
CUST_31971,117,1,73.14,4,4,2,10,Champion
CUST_31972,256,1,108.62,2,4,4,10,At Risk
CUST_31973,320,1,59.78,1,4,1,6,At Risk
CUST_31974,235,1,61.2,2,4,2,8,At Risk
CUST_31975,254,1,58.0,2,4,1,7,At Risk
CUST_31976,75,2,148.0,5,5,4,14,Champion
CUST_31977,279,1,176.0,1,4,5,10,At Risk
CUST_31978,129,1,58.0,3,4,1,8,Loyal Customer
CUST_31979,47,3,248.04,5,5,5,15,Champion
CUST_31980,75,1,104.97,5,4,4,13,Champion
CUST_31981,124,1,66.81,4,4,2,10,Champion
CUST_31982,45,3,318.4,5,5,5,15,Champion
CUST_31983,159,1,66.0,3,4,2,9,Loyal Customer
CUST_31984,238,1,66.04,2,4,2,8,At Risk
CUST_31985,46,1,79.19,5,4,3,12,Champion
CUST_31986,80,2,216.57999999999998,4,5,5,14,Champion
CUST_31987,152,1,68.78,3,4,2,9,Loyal Customer
CUST_31988,47,1,78.0,5,4,3,12,Champion
CUST_31989,131,1,8.78,3,4,1,8,Loyal Customer
CUST_31990,364,1,72.33,1,4,2,7,At Risk
CUST_31991,13,1,30.31,5,4,1,10,Champion
CUST_31992,135,2,194.0,3,5,5,13,Loyal Customer
CUST_31993,75,1,79.51,5,4,3,12,Champion
CUST_31994,43,1,81.6,5,4,3,12,Champion
CUST_31995,64,1,128.0,5,4,4,13,Champion
CUST_31996,334,1,179.99,1,4,5,10,At Risk
CUST_31997,165,2,193.16,3,5,5,13,Loyal Customer
CUST_31998,222,1,30.52,2,4,1,7,At Risk
CUST_31999,247,1,27.0,2,4,1,7,At Risk
CUST_32000,205,1,68.4,2,4,2,8,At Risk
CUST_32001,176,1,132.07,3,4,4,11,Loyal Customer
CUST_32002,199,1,55.98,2,4,1,7,At Risk
CUST_32003,153,1,120.0,3,4,4,11,Loyal Customer
CUST_32004,243,1,63.6,2,4,2,8,At Risk
CUST_32005,3,1,121.33,5,4,4,13,Champion
CUST_32006,103,1,117.59,4,4,4,12,Champion
CUST_32007,113,1,118.34,4,4,4,12,Champion
CUST_32008,147,1,151.92,3,4,4,11,Loyal Customer
CUST_32009,136,1,104.0,3,4,4,11,Loyal Customer
CUST_32010,47,1,74.0,5,4,2,11,Champion
CUST_32011,256,1,74.29,2,4,3,9,At Risk
CUST_32012,75,1,78.81,5,4,3,12,Champion
CUST_32013,298,1,179.2,1,4,5,10,At Risk
CUST_32014,75,1,74.0,5,4,2,11,Champion
CUST_32015,105,1,74.0,4,4,2,10,Champion
CUST_32016,242,1,72.08,2,4,2,8,At Risk
CUST_32017,126,1,39.24,4,4,1,9,Champion
CUST_32018,75,1,79.74,5,4,3,12,Champion
CUST_32019,291,1,72.61,1,4,2,7,At Risk
CUST_32020,84,1,80.85,4,4,3,11,Champion
CUST_32021,35,1,75.21,5,4,3,12,Champion
CUST_32022,319,1,120.0,1,4,4,9,At Risk
CUST_32023,47,2,156.0,5,5,4,14,Champion
CUST_32024,239,1,73.07,2,4,2,8,At Risk
CUST_32025,224,1,68.0,2,4,2,8,At Risk
CUST_32026,172,2,180.0,3,5,5,13,Loyal Customer
CUST_32027,234,1,28.0,2,4,1,7,At Risk
CUST_32028,53,1,74.0,5,4,2,11,Champion
CUST_32029,54,2,78.95,5,5,3,13,Champion
CUST_32030,130,1,57.0,3,4,1,8,Loyal Customer
CUST_32031,124,1,57.0,4,4,1,9,Champion
CUST_32032,69,1,81.78,5,4,3,12,Champion
CUST_32033,75,1,74.0,5,4,2,11,Champion
CUST_32034,7,3,402.0,5,5,5,15,Champion
CUST_32035,349,1,63.0,1,4,2,7,At Risk
CUST_32036,125,1,66.82,4,4,2,10,Champion
CUST_32037,56,1,34.0,5,4,1,10,Champion
CUST_32038,117,1,28.0,4,4,1,9,Champion
CUST_32039,129,3,190.0,3,5,5,13,Loyal Customer
CUST_32040,330,1,72.76,1,4,2,7,At Risk
CUST_32041,147,2,276.94,3,5,5,13,Loyal Customer
CUST_32042,124,1,109.14,4,4,4,12,Champion
CUST_32043,212,1,28.0,2,4,1,7,At Risk
CUST_32044,123,1,68.32,4,4,2,10,Champion
CUST_32045,75,1,78.44,5,4,3,12,Champion
CUST_32046,75,2,190.0,5,5,5,15,Champion
CUST_32047,235,1,68.0,2,4,2,8,At Risk
CUST_32048,74,1,107.07,5,4,4,13,Champion
CUST_32049,136,1,62.0,3,4,2,9,Loyal Customer
CUST_32050,255,2,232.75,2,5,5,12,At Risk
CUST_32051,173,1,93.72,3,4,3,10,Loyal Customer
CUST_32052,135,1,116.12,3,4,4,11,Loyal Customer
CUST_32053,278,1,75.04,1,4,3,8,At Risk
CUST_32054,57,1,74.0,5,4,2,11,Champion
CUST_32055,138,1,134.86,3,4,4,11,Loyal Customer
CUST_32056,75,1,79.56,5,4,3,12,Champion
CUST_32057,349,1,79.02,1,4,3,8,At Risk
CUST_32058,103,3,259.20000000000005,4,5,5,14,Champion
CUST_32059,149,1,160.27,3,4,4,11,Loyal Customer
CUST_32060,61,1,67.43,5,4,2,11,Champion
CUST_32061,113,1,31.83,4,4,1,9,Champion
CUST_32062,334,1,85.06,1,4,3,8,At Risk
CUST_32063,299,1,95.2,1,4,3,8,At Risk
CUST_32064,146,1,66.62,3,4,2,9,Loyal Customer
CUST_32065,125,1,58.0,4,4,1,9,Champion
CUST_32066,122,1,30.45,4,4,1,9,Champion
CUST_32067,260,1,73.61,1,4,2,7,At Risk
CUST_32068,67,1,100.3,5,4,3,12,Champion
CUST_32069,108,1,63.1,4,4,2,10,Champion
CUST_32070,45,9,880.0899999999999,5,5,5,15,Champion
CUST_32071,248,1,71.24,2,4,2,8,At Risk
CUST_32072,128,1,118.0,3,4,4,11,Loyal Customer
CUST_32073,75,4,306.22,5,5,5,15,Champion
CUST_32074,228,2,252.0,2,5,5,12,At Risk
CUST_32075,138,2,173.34,3,5,5,13,Loyal Customer
CUST_32076,308,1,68.0,1,4,2,7,At Risk
CUST_32077,257,1,86.0,2,4,3,9,At Risk
CUST_32078,47,1,127.8,5,4,4,13,Champion
CUST_32079,134,1,86.27,3,4,3,10,Loyal Customer
CUST_32080,172,1,140.69,3,4,4,11,Loyal Customer
CUST_32081,147,1,67.16,3,4,2,9,Loyal Customer
CUST_32082,185,1,54.0,2,4,1,7,At Risk
CUST_32083,244,1,207.94,2,4,5,11,At Risk
CUST_32084,178,3,332.0,2,5,5,12,At Risk
